2026-04-11 12:45:26,137 | INFO |   [3/10] DEP1032: acc=0.5556
2026-04-11 12:45:57,981 | INFO |   [4/10] HC1003: acc=0.5000
2026-04-11 12:46:30,144 | INFO |   [5/10] HC1011: acc=0.6806
2026-04-11 12:47:05,208 | INFO |   [6/10] HC1014: acc=0.5000
2026-04-11 12:47:40,864 | INFO |   [7/10] HC1017: acc=0.9306
2026-04-11 12:48:23,534 | INFO |   [8/10] HC1025: acc=0.7917
2026-04-11 12:48:57,028 | INFO |   [9/10] HC1035: acc=0.6944
2026-04-11 12:49:32,282 | INFO |   [10/10] HC1054: acc=0.5972
2026-04-11 12:49:32,282 | INFO | LOSO Mean Accuracy: 0.6306 (63.06%), std=0.1364
2026-04-11 12:49:32,285 | INFO | SVM grid result: C=1, gamma=0.01, mean=0.6306, std=0.0000
2026-04-11 12:49:32,286 | INFO | ============================================================
2026-04-11 12:49:32,286 | INFO | SVM grid: feature_set=enhanced, C=1, gamma=0.03
2026-04-11 12:49:32,286 | INFO | Seed 42, n_eval_subjects=10
2026-04-11 12:50:10,324 | INFO |   [1/10] DEP1003: acc=0.5000
2026-04-11 12:50:40,690 | INFO |   [2/10] DEP1030: acc=0.5000
2026-04-11 12:51:09,541 | INFO |   [3/10] DEP1032: acc=0.5000
2026-04-11 12:51:38,872 | INFO |   [4/10] HC1003: acc=0.5000
2026-04-11 12:52:07,718 | INFO |   [5/10] HC1011: acc=0.5000
2026-04-11 12:52:36,803 | INFO |   [6/10] HC1014: acc=0.5000
2026-04-11 12:53:05,877 | INFO |   [7/10] HC1017: acc=0.5000
2026-04-11 12:53:40,236 | INFO |   [8/10] HC1025: acc=0.5000
2026-04-11 12:54:10,015 | INFO |   [9/10] HC1035: acc=0.5000
2026-04-11 12:54:41,279 | INFO |   [10/10] HC1054: acc=0.5000
2026-04-11 12:54:41,279 | INFO | LOSO Mean Accuracy: 0.5000 (50.00%), std=0.0000
2026-04-11 12:54:41,281 | INFO | SVM grid result: C=1, gamma=0.03, mean=0.5000, std=0.0000
2026-04-11 12:54:41,281 | INFO | ============================================================
2026-04-11 12:54:41,281 | INFO | SVM grid: feature_set=enhanced, C=1, gamma=0.1
2026-04-11 12:54:41,281 | INFO | Seed 42, n_eval_subjects=10
2026-04-11 12:55:12,009 | INFO |   [1/10] DEP1003: acc=0.5000
2026-04-11 12:55:43,979 | INFO |   [2/10] DEP1030: acc=0.5000
2026-04-11 12:56:14,199 | INFO |   [3/10] DEP1032: acc=0.5000
2026-04-11 12:56:44,614 | INFO |   [4/10] HC1003: acc=0.5000
2026-04-11 12:57:14,816 | INFO |   [5/10] HC1011: acc=0.5000
2026-04-11 12:57:44,968 | INFO |   [6/10] HC1014: acc=0.5000
2026-04-11 12:58:14,737 | INFO |   [7/10] HC1017: acc=0.5000
2026-04-11 12:58:44,584 | INFO |   [8/10] HC1025: acc=0.5000
2026-04-11 12:59:14,395 | INFO |   [9/10] HC1035: acc=0.5000
2026-04-11 12:59:45,220 | INFO |   [10/10] HC1054: acc=0.5000
2026-04-11 12:59:45,221 | INFO | LOSO Mean Accuracy: 0.5000 (50.00%), std=0.0000
2026-04-11 12:59:45,222 | INFO | SVM grid result: C=1, gamma=0.1, mean=0.5000, std=0.0000
